ind_id,ind_definition,reportyear,family_type,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,fam_lt_lw,families,pct_lt_lw,LL_95CI,UL_95CI,se,rse,family_type_decile,CA_RR,livingwage,version
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07064,Bloomington CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,20.67,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,8.76,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,19.73,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,23.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,29.49,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,13.88,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,17.81,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,19.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,23.50,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,23.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07162,Blue Lake city,Humboldt,06023,North Coast,05,,,,NA,NA,NA,NA,,,19.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,10.72,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,21.24,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,31.42,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,15.75,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,19.32,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,20.67,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,25.43,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07172,Bluewater CDP,San Bernardino,06071,Southern California,14,,,,NA,NA,NA,NA,,,20.67,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,10.72,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,21.24,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,31.42,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,15.75,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,19.32,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,20.67,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,25.43,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07218,Blythe city,Riverside,06065,Southern California,14,,,,NA,NA,NA,NA,,,20.67,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,,,,PL,07246,Bodega CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,10.69,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,22.69,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,26.31,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,33.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,16.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,20.78,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,22.12,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,27.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,26.31,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07260,Bodega Bay CDP,Sonoma,06097,Bay Area,01,,,,NA,NA,NA,NA,,,22.12,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,9.02,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.97,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,22.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,28.47,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,13.77,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,17.04,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.41,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,22.48,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,22.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07274,Bodfish CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.41,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,12.83,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,26.03,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,29.66,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,37.20,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,19.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,24.13,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,25.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,31.20,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,29.66,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07316,Bolinas CDP,Marin,06041,Bay Area,01,,,,NA,NA,NA,NA,,,25.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,8.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,19.31,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,22.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,28.52,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,13.88,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,17.38,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,18.75,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,22.53,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,22.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07372,Bombay Beach CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,18.75,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,9.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,19.42,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,23.02,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,29.16,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,13.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,17.49,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.86,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,23.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,23.02,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07379,Bonadelle Ranchos-Madera Ranchos CDP,Madera,06039,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.86,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,11.38,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.83,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,33.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,16.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,20.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.25,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,27.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07414,Bonita CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.25,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,,,,PL,07470,Bonny Doon CDP,Santa Cruz,06087,Monterey Bay,04,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,11.38,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.83,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,33.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,16.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,20.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.25,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,27.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07498,Bonsall CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.25,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,,,,PL,07512,Boonville CDP,Mendocino,06045,North Coast,05,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,9.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,19.84,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,23.45,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,29.59,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,14.13,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,17.92,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,19.28,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,23.60,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,23.45,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07525,Bootjack CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,19.28,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,9.02,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.97,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,22.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,28.47,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,13.77,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,17.04,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.41,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,22.48,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,22.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07568,Boron CDP,Kern,06029,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,18.41,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,10.82,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,21.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,24.95,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,31.61,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,16.02,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,19.42,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,20.78,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,25.62,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,24.95,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07578,Boronda CDP,Monterey,06053,Monterey Bay,04,,,,NA,NA,NA,NA,,,20.78,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,11.38,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.83,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children2,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Children3,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,33.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,16.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Child1,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,20.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adults2_Children2,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.25,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_Children3,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,27.79,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_children,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult2_children,,,PL,07596,Borrego Springs CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.25,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1,,,PL,07624,Bostonia CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,11.38,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,Adult1_Child1,,,PL,07624,Bostonia CDP,San Diego,06073,San Diego,09,,,,NA,NA,NA,NA,,,22.83,9/29/2013
